HEADER-DHCPOPTION,STATUS,OBJECTTYPE,OBJECT,OPTIONSPACE,OPTIONCODE,OPTIONVALUE
HEADER-DHCPNETWORK,STATUS,OBJECT
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.8.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.9.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.10.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.11.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.12.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.13.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.13.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.14.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.18.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.18.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.18.48/28,DHCP,43,f1:04:0a:6d:21:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.19.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.20.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.21.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.22.16/28,DHCP,43,f1:04:0a:6d:21:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.24.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.25.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.25.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.26.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.28.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.50.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.50.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.51.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.52.64/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.53.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.55.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.68.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.68.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.70.96/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.70.112/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.71.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.71.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.72.160/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.72.176/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.73.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.73.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.74.208/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.74.224/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.74.240/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.75.224/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.75.240/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.76.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.76.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.78.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.78.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.81.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.81.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.82.224/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.82.240/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.83.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.83.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.86.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.86.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.88.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.88.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.90.128/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.91.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.91.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.93.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.93.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.96.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.96.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.103.0/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.103.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.110.0/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.110.16/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.110.32/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.110.48/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.143.0/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.238.208/28,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.8.32/29,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.8.40/29,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.8.48/29,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.109.75.192/29,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.116.160/27,DHCP,43,f1:04:0a:7d:0b:0b
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.61.228.0/26,DHCP,43,f1:04:0a:4b:d1:97
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.87.122.0/25,DHCP,43,f1:04:0a:43:15:87
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.246.88.0/22,DHCP,43,00:f1:04:0a:4b:d1:97
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.25.88.128/26,DHCP,43,f1:04:0a:f7:e2:cb
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.32/29,DHCP,43,f1:0a:66:03:14:0a:30:42:46
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.63.0/24,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.103.54.0/24,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.103.55.0/24,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.103.62.0/24,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.103.63.0/24,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.103.64.0/24,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.15.128/27,DHCP,43,f1:04:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.128/27,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.160/27,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.0/28,DHCP,43,f1:0a:66:03:14:0a:30:42:46
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.96/28,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.192/28,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.40/29,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.48/29,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.56/29,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.72/29,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.80/29,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.102.89.88/29,DHCP,43,f1:0a:30:42:46:0a:66:03:14
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.4.75.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,160.100.66.128/26,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,172.31.11.64/26,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,192.168.198.64/26,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.91.74.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.9.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.10.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.11.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.12.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.13.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.14.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.15.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.16.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.17.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.18.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.19.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.20.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.21.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.22.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.25.0/26,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.30.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.48.0/20,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.34.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.8.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.10.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.32.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.36.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.40.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.41.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.42.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.98.43.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.4.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.5.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.33.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.37.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.66.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.68.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.100.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.160.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.108.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.176.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.12.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.14.0/23,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.168.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.0.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.35.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.217.99.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.20.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.20.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.22.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.23.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.23.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.24.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.24.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.25.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.25.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.26.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.26.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.27.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.27.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.28.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.28.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.29.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.30.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.30.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.31.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.32.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.35.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.37.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.42.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.45.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.48.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.55.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.57.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.58.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.31.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.33.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.33.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.34.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.34.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.36.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.36.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.40.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.40.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.41.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.41.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.43.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.43.128/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.44.0/25,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.61.0/24,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.72.0/22,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.136.0/21,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.144.0/21,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.156.0/22,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.168.0/22,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.200.0/21,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.192.0/22,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
DHCPOPTION,VALIDATION_NEEDED,NETWORK,10.220.196.0/22,DHCP,43,31:30:2e:32:31:32:2e:31:2e:31:30:31
